   In    49   110   159     1.66713047e+02     4.92410129e+02     6.59123176e+02       74.707     1.051620e-03   0.008   0.153   0.000   0.020   0.001   0.818   4.304        6.814732         7.518647         5.048521
   In    49   111   160     1.78835944e+02     5.48153048e+02     7.26988992e+02       75.400     9.534493e-04   0.005   0.000   0.006   0.000   0.172   0.816   4.783        6.933642         7.645450         6.797908
   In    49   112   161     1.91916561e+02     6.04683294e+02     7.96599855e+02       75.908     8.701322e-04   0.007   0.015   0.000   0.163   0.000   0.816   4.581        7.042197         7.760685         5.061218
   In    49   113   162     2.06316879e+02     6.64464945e+02     8.70781823e+02       76.307     7.960056e-04   0.004   0.000   0.001   0.000   0.025   0.969   4.950        7.151687         7.877272         6.988541
   In    49   114   163     2.20863158e+02     7.21402456e+02     9.42265614e+02       76.560     7.356176e-04   0.006   0.001   0.000   0.015   0.000   0.978   4.936        7.246315         7.977734         5.285351
   In    49   115   164     2.35653715e+02     7.78491270e+02     1.01414498e+03       76.763     6.834794e-04   0.004   0.000   0.000   0.000   0.003   0.993   4.977        7.339808         8.077469         7.210123
   In    49   116   165     2.53297370e+02     8.41180115e+02     1.09447748e+03       76.857     6.333133e-04   0.005   0.001   0.000   0.001   0.000   0.994   4.973        7.436239         8.179713         5.634348
   In    49   117   166     2.72314267e+02     9.06284399e+02     1.17859867e+03       76.895     5.881113e-04   0.003   0.000   0.000   0.000   0.001   0.996   4.982        7.532726         8.282216         7.456757
   Sn    50    71   121     0.00000000e+00     0.00000000e+00     0.00000000e+00        0.000     1.000000e+32   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.000000         0.000000         0.000000
   Sn    50    73   123     0.00000000e+00     0.00000000e+00     0.00000000e+00        0.000     1.000000e+32   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.000000         0.000000         0.000000
   Sn    50    75   125     0.00000000e+00     2.05207502e-09     2.05207502e-09      100.000     3.377787e+08   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.117037         0.208869         1.556194
   Sn    50    76   126     0.00000000e+00     1.53903759e-07     1.53903759e-07      100.000     4.503770e+06   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.279025         0.479562         0.122814
   Sn    50    77   127     2.29683403e-12     1.76856132e-06     1.76856361e-06      100.000     3.919266e+05   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.447686         0.728931         1.908684
   Sn    50    78   128     5.26759266e-11     1.00824277e-05     1.00824803e-05       99.999     6.874769e+04   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.618907         0.960363         0.568130
   Sn    50    79   129     3.67809647e-10     4.29388372e-05     4.29392050e-05       99.999     1.614252e+04   0.998   0.002   0.000   0.000   0.000   0.000   0.002        0.767541         1.151967         2.408593
   Sn    50    80   130     3.49038049e-09     1.72294750e-04     1.72298240e-04       99.998     4.022950e+03   0.998   0.002   0.000   0.000   0.000   0.000   0.002        0.841449         1.253684         1.327167
   Sn    50    81   131     7.08519555e-06     5.84268560e-04     5.91353756e-04       98.802     1.172136e+03   0.997   0.002   0.000   0.000   0.000   0.000   0.003        1.020918         1.485384         3.057198
   Sn    50    82   132     2.16248555e-04     6.26981569e-04     8.43230124e-04       74.355     8.220143e+02   0.996   0.004   0.000   0.000   0.000   0.000   0.004        1.003634         1.420787         2.510279
   Sn    50    83   133     5.00167507e-01     1.05318775e+00     1.55335526e+00       67.801     4.462258e-01   0.996   0.003   0.001   0.000   0.000   0.000   0.005        3.513523         4.186628         1.511049
   Sn    50    84   134     1.28721407e+00     2.32536328e+00     3.61257735e+00       64.369     1.918705e-01   0.990   0.009   0.001   0.000   0.000   0.000   0.012        3.563182         4.226098         0.480120
   Sn    50    85   135     2.41149480e+00     3.89631692e+00     6.30781172e+00       61.770     1.098871e-01   0.980   0.017   0.002   0.001   0.000   0.000   0.025        3.635093         4.290094         1.974513
   Sn    50    86   136     3.91679565e+00     5.82091574e+00     9.73771139e+00       59.777     7.118173e-02   0.970   0.027   0.001   0.001   0.000   0.000   0.034        3.718960         4.367175         0.792664
   Sn    50    87   137     5.82055787e+00     8.15328134e+00     1.39738392e+01       58.347     4.960320e-02   0.709   0.286   0.003   0.001   0.001   0.000   0.299        3.811554         4.453773         2.328473
   Sn    50    88   138     8.11936377e+00     1.09182457e+01     1.90376094e+01       57.351     3.640936e-02   0.642   0.354   0.002   0.001   0.000   0.001   0.366        3.909775         4.546782         1.003343
   Sn    50    89   139     1.08335831e+01     1.42407294e+01     2.50743125e+01       56.794     2.764372e-02   0.575   0.416   0.007   0.001   0.001   0.001   0.438        4.012738         4.645475         2.611687
   Sn    50    90   140     1.39513595e+01     1.81570428e+01     3.21084023e+01       56.549     2.158772e-02   0.577   0.417   0.003   0.001   0.000   0.001   0.432        4.118648         4.747802         1.162151
   Sn    50    91   141     1.74683692e+01     2.27565564e+01     4.02249256e+01       56.573     1.723178e-02   0.563   0.423   0.011   0.001   0.001   0.001   0.457        4.227497         4.854283         2.858621
   Sn    50    92   142     2.13900580e+01     2.80589648e+01     4.94490228e+01       56.743     1.401741e-02   0.562   0.430   0.005   0.002   0.000   0.001   0.451        4.336284         4.960141         1.284875
   Sn    50    93   143     2.56430297e+01     3.41907398e+01     5.98337696e+01       57.143     1.158455e-02   0.554   0.096   0.344   0.004   0.001   0.001   0.806        4.447442         5.069480         3.086379
   Sn    50    94   144     3.01956322e+01     4.12700719e+01     7.14657041e+01       57.748     9.699018e-03   0.564   0.422   0.007   0.005   0.001   0.001   0.460        4.561353         5.182272         1.526375
   Sn    50    95   145     3.53508660e+01     4.94411341e+01     8.47920001e+01       58.309     8.174677e-03   0.534   0.046   0.410   0.004   0.004   0.002   0.904        4.675134         5.295961         3.288605
   Sn    50    96   146     4.09732603e+01     5.90995834e+01     1.00072844e+02       59.057     6.926426e-03   0.567   0.383   0.039   0.007   0.001   0.002   0.498        4.796213         5.417797         1.759390
   Sn    50    97   147     4.80131351e+01     7.08988646e+01     1.18912000e+02       59.623     5.829077e-03   0.523   0.057   0.403   0.009   0.006   0.003   0.928        4.925282         5.549241         3.474077
   Sn    50    98   148     5.44118634e+01     8.29378876e+01     1.37349751e+02       60.384     5.046585e-03   0.573   0.134   0.279   0.008   0.004   0.003   0.744        5.037135         5.661911         1.966954
   Sn    50    99   149     5.93364858e+01     9.52751668e+01     1.54611653e+02       61.622     4.483150e-03   0.559   0.044   0.377   0.010   0.006   0.004   0.870        5.149068         5.774655         3.646477
   Sn    50   100   150     6.64565848e+01     1.09129251e+02     1.75585836e+02       62.152     3.947626e-03   0.574   0.154   0.258   0.006   0.004   0.003   0.722        5.242035         5.870713         2.146752
   Sn    50   101   151     7.32768935e+01     1.24467330e+02     1.97744224e+02       62.944     3.505271e-03   0.510   0.085   0.374   0.020   0.006   0.005   0.943        5.343690         5.975638         3.830772
   Sn    50   102   152     8.08986574e+01     1.41984663e+02     2.22883321e+02       63.704     3.109911e-03   0.533   0.150   0.272   0.035   0.005   0.005   0.842        5.446478         6.081873         2.311049
   Sn    50   103   153     8.67204670e+01     1.62734354e+02     2.49454821e+02       65.236     2.778648e-03   0.249   0.321   0.124   0.269   0.027   0.010   1.535        5.570207         6.208414         3.978378
   Sn    50   104   154     9.60301118e+01     1.86204631e+02     2.82234742e+02       65.975     2.455924e-03   0.505   0.158   0.045   0.278   0.004   0.011   1.151        5.682966         6.327138         2.493697
   Sn    50   105   155     1.03610406e+02     2.10712094e+02     3.14322500e+02       67.037     2.205210e-03   0.125   0.380   0.161   0.048   0.270   0.016   2.005        5.790072         6.439729         4.131399
   Sn    50   106   156     1.10429892e+02     2.34759965e+02     3.45189857e+02       68.009     2.008017e-03   0.420   0.239   0.051   0.217   0.056   0.017   1.300        5.881654         6.537969         2.624877
   Sn    50   107   157     1.17468509e+02     2.61545658e+02     3.79014167e+02       69.007     1.828816e-03   0.075   0.187   0.397   0.054   0.059   0.228   2.518        5.980758         6.644587         4.241855
   Sn    50   108   158     1.25341112e+02     2.91711802e+02     4.17052914e+02       69.946     1.662013e-03   0.122   0.505   0.037   0.077   0.058   0.200   2.044        6.084944         6.755964         2.722591
   Sn    50   109   159     1.34171056e+02     3.25901727e+02     4.60072783e+02       70.837     1.506603e-03   0.043   0.013   0.421   0.162   0.095   0.267   3.052        6.192712         6.870701         4.382987
   Sn    50   110   160     1.44775912e+02     3.62963429e+02     5.07739341e+02       71.486     1.365163e-03   0.103   0.364   0.136   0.090   0.054   0.254   2.389        6.300321         6.985963         2.816116
   Sn    50   111   161     1.55473249e+02     4.02466546e+02     5.57939795e+02       72.134     1.242333e-03   0.052   0.003   0.057   0.121   0.422   0.346   3.895        6.409387         7.102982         4.568431
   Sn    50   112   162     1.67501838e+02     4.45610552e+02     6.13112389e+02       72.680     1.130539e-03   0.104   0.191   0.157   0.202   0.015   0.332   2.829        6.520290         7.221457         2.911052
   Sn    50   113   163     1.81980973e+02     4.93251029e+02     6.75232002e+02       73.049     1.026532e-03   0.057   0.003   0.025   0.021   0.245   0.650   4.343        6.633120         7.341551         4.797428
   Sn    50   114   164     1.93753725e+02     5.35363590e+02     7.29117315e+02       73.426     9.506662e-04   0.086   0.066   0.025   0.289   0.119   0.414   3.531        6.729950         7.446321         3.102829
   Sn    50   115   165     2.07024423e+02     5.81534477e+02     7.88558900e+02       73.746     8.790050e-04   0.022   0.014   0.040   0.002   0.072   0.850   4.639        6.830291         7.553912         5.018997
   Sn    50   116   166     2.23264973e+02     6.32104443e+02     8.55369415e+02       73.898     8.103483e-04   0.082   0.058   0.005   0.035   0.068   0.753   4.207        6.934698         7.665918         3.450084
   Sn    50   117   167     2.38011063e+02     6.85761390e+02     9.23772453e+02       74.235     7.503441e-04   0.007   0.000   0.016   0.015   0.049   0.913   4.838        7.039483         7.777650         5.270067
   Sn    50   118   168     2.56001450e+02     7.43402159e+02     9.99403609e+02       74.385     6.935608e-04   0.083   0.005   0.000   0.039   0.003   0.869   4.480        7.146361         7.891868         3.773971
   Sn    50   119   169     2.78302648e+02     8.08885563e+02     1.08718821e+03       74.402     6.375595e-04   0.005   0.000   0.001   0.000   0.003   0.991   4.970        7.261173         8.014086         5.538341
   Sb    51    69   120     0.00000000e+00     0.00000000e+00     0.00000000e+00        0.000     1.000000e+32   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.000000         0.000000         0.000000
   Sb    51    71   122     0.00000000e+00     0.00000000e+00     0.00000000e+00        0.000     1.000000e+32   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.000000         0.000000         0.000000
   Sb    51    73   124     0.00000000e+00     0.00000000e+00     0.00000000e+00        0.000     1.000000e+32   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.000000         0.000000         0.000000
   Sb    51    74   125     0.00000000e+00     0.00000000e+00     0.00000000e+00        0.000     1.000000e+32   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.000000         0.000000         0.000000
   Sb    51    75   126     0.00000000e+00     0.00000000e+00     0.00000000e+00        0.000     1.000000e+32   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.000000         0.000000         0.000000
   Sb    51    76   127     0.00000000e+00     9.69251020e-12     9.69251020e-12      100.000     7.151369e+10   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.036808         0.065357         1.222735
   Sb    51    77   128     0.00000000e+00     2.92505859e-08     2.92505859e-08      100.000     2.369686e+07   0.999   0.001   0.000   0.000   0.000   0.000   0.001        0.199312         0.351479         2.968209
   Sb    51    78   129     0.00000000e+00     6.50766332e-07     6.50766332e-07      100.000     1.065125e+06   0.999   0.001   0.000   0.000   0.000   0.000   0.001        0.367076         0.614875         1.569548
   Sb    51    79   130     0.00000000e+00     4.86128411e-06     4.86128411e-06      100.000     1.425852e+05   0.998   0.002   0.000   0.000   0.000   0.000   0.002        0.537970         0.855044         3.318086
   Sb    51    80   131     0.00000000e+00     2.75543314e-05     2.75543314e-05      100.000     2.515565e+04   0.998   0.002   0.000   0.000   0.000   0.000   0.002        0.633852         0.983158         2.188190
   Sb    51    81   132     0.00000000e+00     2.36108531e-04     2.36108531e-04      100.000     2.935714e+03   0.997   0.003   0.000   0.000   0.000   0.000   0.004        0.692227         1.101963         4.156410
   Sb    51    82   133     1.49181044e-07     1.15661516e-03     1.15676434e-03       99.987     5.992121e+02   0.996   0.003   0.000   0.000   0.000   0.000   0.004        1.057090         1.559420         2.430890
   Sb    51    83   134     3.55043585e-01     4.84474026e-01     8.39517611e-01       57.709     8.256494e-01   0.995   0.003   0.001   0.000   0.000   0.000   0.006        2.899840         3.527657         3.319603
   Sb    51    84   135     9.18472961e-01     1.21814242e+00     2.13661538e+00       57.013     3.244136e-01   0.954   0.044   0.001   0.000   0.000   0.000   0.048        3.041591         3.666809         2.097200
   Sb    51    85   136     1.72721328e+00     2.23184990e+00     3.95906319e+00       56.373     1.750786e-01   0.958   0.038   0.002   0.000   0.000   0.000   0.046        3.171651         3.793102         3.514246
   Sb    51    86   137     2.77738858e+00     3.55094126e+00     6.32832984e+00       56.112     1.095308e-01   0.568   0.429   0.001   0.001   0.000   0.000   0.437        3.297406         3.915809         2.225685
   Sb    51    87   138     4.12219292e+00     5.24626442e+00     9.36845734e+00       55.999     7.398733e-02   0.571   0.424   0.004   0.001   0.001   0.000   0.437        3.426089         4.041888         3.731423
   Sb    51    88   139     5.78039798e+00     7.36584139e+00     1.31462394e+01       56.030     5.272589e-02   0.549   0.447   0.002   0.001   0.000   0.000   0.458        3.554848         4.168403         2.355149
   Sb    51    89   140     7.76625019e+00     9.97892066e+00     1.77451708e+01       56.235     3.906117e-02   0.557   0.431   0.009   0.001   0.001   0.001   0.458        3.684724         4.296621         3.950755
   Sb    51    90   141     1.01544273e+01     1.31662544e+01     2.33206817e+01       56.457     2.972242e-02   0.541   0.453   0.004   0.001   0.000   0.001   0.470        3.815054         4.425218         2.480327
   Sb    51    91   142     1.27743781e+01     1.68743371e+01     2.96487152e+01       56.914     2.337866e-02   0.551   0.419   0.027   0.001   0.001   0.001   0.485        3.940111         4.549442         4.171547
   Sb    51    92   143     1.54995254e+01     2.10114922e+01     3.65110177e+01       57.548     1.898460e-02   0.540   0.450   0.006   0.003   0.000   0.001   0.477        4.055541         4.664869         2.588791
   Sb    51    93   144     1.85888987e+01     2.59105905e+01     4.44994892e+01       58.227     1.557652e-02   0.540   0.045   0.409   0.003   0.001   0.001   0.882        4.173788         4.784972         4.368541
   Sb    51    94   145     2.16943683e+01     3.12393178e+01     5.29336861e+01       59.016     1.309463e-02   0.540   0.437   0.017   0.005   0.001   0.001   0.494        4.282147         4.894234         2.727819
   Sb    51    95   146     2.52386658e+01     3.75492227e+01     6.27878885e+01       59.803     1.103950e-02   0.544   0.048   0.401   0.003   0.003   0.002   0.878        4.396803         5.010955         4.565142
   Sb    51    96   147     2.93316107e+01     4.49969811e+01     7.43285918e+01       60.538     9.325445e-03   0.544   0.430   0.018   0.006   0.001   0.002   0.494        4.513267         5.130595         2.980038
   Sb    51    97   148     3.37942297e+01     5.38377993e+01     8.76320290e+01       61.436     7.909747e-03   0.543   0.061   0.388   0.003   0.003   0.002   0.868        4.638815         5.260067         4.746619
   Sb    51    98   149     4.00393661e+01     6.53670051e+01     1.05406371e+02       62.014     6.575951e-03   0.526   0.203   0.260   0.007   0.001   0.002   0.759        4.779230         5.406256         3.189415
   Sb    51    99   150     4.44186789e+01     7.58201681e+01     1.20238847e+02       63.058     5.764752e-03   0.511   0.089   0.385   0.007   0.005   0.002   0.912        4.886686         5.518217         4.914497
   Sb    51   100   151     4.89737671e+01     8.73784305e+01     1.36352198e+02       64.083     5.083506e-03   0.450   0.200   0.319   0.027   0.003   0.002   0.941        4.990659         5.627513         3.376828
   Sb    51   101   152     5.36511186e+01     1.00052556e+02     1.53703674e+02       65.094     4.509633e-03   0.258   0.331   0.148   0.251   0.009   0.003   1.430        5.093147         5.735705         5.078548
   Sb    51   102   153     5.90288519e+01     1.14857128e+02     1.73885980e+02       66.053     3.986217e-03   0.041   0.589   0.078   0.283   0.004   0.006   1.635        5.200536         5.849658         3.539206
   Sb    51   103   154     6.53982824e+01     1.32332511e+02     1.97730794e+02       66.926     3.505510e-03   0.024   0.466   0.212   0.056   0.234   0.008   2.034        5.314101         5.970257         5.242442
   Sb    51   104   155     7.19125901e+01     1.51668260e+02     2.23580850e+02       67.836     3.100208e-03   0.019   0.604   0.069   0.291   0.006   0.010   1.691        5.428154         6.091646         3.724000
   Sb    51   105   156     7.87807352e+01     1.72810299e+02     2.51591035e+02       68.687     2.755055e-03   0.015   0.186   0.467   0.049   0.270   0.013   2.411        5.537384         6.208023         5.415493
   Sb    51   106   157     8.55364869e+01     1.95021506e+02     2.80557993e+02       69.512     2.470602e-03   0.014   0.594   0.055   0.104   0.216   0.017   1.966        5.638136         6.316172         3.910292
   Sb    51   107   158     9.18659855e+01     2.17953583e+02     3.09819569e+02       70.349     2.237261e-03   0.011   0.033   0.602   0.069   0.255   0.031   2.614        5.732448         6.417707         5.572645
   Sb    51   108   159     9.88446014e+01     2.43620390e+02     3.42464991e+02       71.137     2.023994e-03   0.008   0.457   0.141   0.143   0.018   0.232   2.403        5.831228         6.523812         4.083660
   Sb    51   109   160     1.06912763e+02     2.71945581e+02     3.78858344e+02       71.780     1.829568e-03   0.007   0.001   0.460   0.141   0.147   0.244   3.150        5.932244         6.632059         5.764598
   Sb    51   110   161     1.16193097e+02     3.03370844e+02     4.19563941e+02       72.306     1.652066e-03   0.007   0.154   0.020   0.493   0.067   0.258   3.233        6.035542         6.742578         4.247280
   Sb    51   111   162     1.25750662e+02     3.36017145e+02     4.61767807e+02       72.768     1.501073e-03   0.006   0.000   0.103   0.048   0.511   0.332   4.053        6.135415         6.849503         5.996981
   Sb    51   112   163     1.36613395e+02     3.73285284e+02     5.09898679e+02       73.208     1.359382e-03   0.006   0.051   0.036   0.511   0.029   0.366   3.604        6.245866         6.967719         4.429115
   Sb    51   113   164     1.47890385e+02     4.09242681e+02     5.57133066e+02       73.455     1.244132e-03   0.006   0.000   0.010   0.002   0.447   0.535   4.490        6.342129         7.070433         6.268837
   Sb    51   114   165     1.59344856e+02     4.47088981e+02     6.06433837e+02       73.724     1.142989e-03   0.006   0.012   0.002   0.408   0.012   0.560   4.090        6.438165         7.172841         4.611294
   Sb    51   115   166     1.71655403e+02     4.85502507e+02     6.57157910e+02       73.879     1.054765e-03   0.005   0.000   0.004   0.000   0.151   0.840   4.813        6.531071         7.272062         6.540667
   Sb    51   116   167     1.85412524e+02     5.27412205e+02     7.12824729e+02       73.989     9.723950e-04   0.005   0.003   0.000   0.126   0.004   0.863   4.711        6.628710         7.376173         4.993817
   Sb    51   117   168     2.02163226e+02     5.76840459e+02     7.79003685e+02       74.048     8.897868e-04   0.004   0.000   0.002   0.000   0.007   0.988   4.970        6.737081         7.490921         6.825898
   Sb    51   118   169     2.16882652e+02     6.21099700e+02     8.37982352e+02       74.118     8.271620e-04   0.004   0.001   0.000   0.003   0.000   0.992   4.970        6.832211         7.593005         5.357284
   Sb    51   119   170     2.35152690e+02     6.74463472e+02     9.09616162e+02       74.148     7.620216e-04   0.003   0.000   0.000   0.000   0.002   0.995   4.981        6.939224         7.706817         7.133158
   Sb    51   120   171     2.53865307e+02     7.30311923e+02     9.84177230e+02       74.205     7.042910e-04   0.004   0.000   0.000   0.001   0.000   0.995   4.977        7.045493         7.819632         5.697476
   Sb    51   121   172     2.70064908e+02     7.84470923e+02     1.05453583e+03       74.390     6.573007e-04   0.003   0.000   0.000   0.000   0.001   0.995   4.981        7.142455         7.922696         7.438149
   Te    52    75   127     0.00000000e+00     0.00000000e+00     0.00000000e+00        0.000     1.000000e+32   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.000000         0.000000         0.000000
   Te    52    77   129     0.00000000e+00     0.00000000e+00     0.00000000e+00        0.000     1.000000e+32   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.000000         0.000000         0.000000
   Te    52    79   131     0.00000000e+00     1.66633898e-07     1.66633898e-07      100.000     4.159701e+06   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.278641         0.480667         1.520992
   Te    52    80   132     0.00000000e+00     1.94823421e-06     1.94823421e-06      100.000     3.557823e+05   1.000   0.000   0.000   0.000   0.000   0.000   0.000        0.448369         0.733704         0.175827
   Te    52    81   133     0.00000000e+00     1.08356052e-05     1.08356052e-05      100.000     6.396940e+04   0.999   0.001   0.000   0.000   0.000   0.000   0.001        0.609839         0.951757         1.967504
   Te    52    82   134     4.59795726e-24     8.98474061e-05     8.98474061e-05      100.000     7.714716e+03   0.999   0.001   0.000   0.000   0.000   0.000   0.001        0.550984         0.911329         1.147988
   Te    52    83   135     2.40090825e-01     2.50617400e-01     4.90708225e-01       51.073     1.412544e+00   0.997   0.002   0.001   0.000   0.000   0.000   0.004        2.405835         3.001274         2.055591
   Te    52    84   136     6.14673562e-01     6.49531912e-01     1.26420547e+00       51.379     5.482868e-01   0.995   0.004   0.001   0.000   0.000   0.000   0.006        2.557719         3.153715         0.753266
   Te    52    85   137     1.14095802e+00     1.23875809e+00     2.37971612e+00       52.055     2.912731e-01   0.994   0.004   0.001   0.000   0.000   0.000   0.008        2.711183         3.307635         2.148383
   Te    52    86   138     1.88608028e+00     2.08714981e+00     3.97323010e+00       52.530     1.744543e-01   0.993   0.006   0.001   0.001   0.000   0.000   0.009        2.868633         3.465358         0.791709
   Te    52    87   139     2.80406986e+00     3.19805767e+00     6.00212753e+00       53.282     1.154836e-01   0.990   0.007   0.002   0.000   0.000   0.000   0.014        3.016917         3.613812         2.278570
   Te    52    88   140     3.84984600e+00     4.56754567e+00     8.41739168e+00       54.263     8.234703e-02   0.988   0.010   0.001   0.001   0.000   0.000   0.016        3.152970         3.749719         0.840811
   Te    52    89   141     5.14124676e+00     6.31866496e+00     1.14599117e+01       55.137     6.048451e-02   0.975   0.021   0.002   0.001   0.000   0.000   0.031        3.292591         3.889769         2.415840
   Te    52    90   142     6.65171715e+00     8.46928870e+00     1.51210059e+01       56.010     4.584002e-02   0.975   0.023   0.001   0.001   0.000   0.000   0.030        3.430754         4.028503         0.901943
   Te    52    91   143     8.39532517e+00     1.10666069e+01     1.94619321e+01       56.863     3.561554e-02   0.616   0.379   0.003   0.001   0.001   0.001   0.392        3.565535         4.164581         2.568485
   Te    52    92   144     1.03626207e+01     1.41508689e+01     2.45134896e+01       57.727     2.827615e-02   0.728   0.268   0.002   0.001   0.000   0.001   0.278        3.698311         4.298898         0.968991
   Te    52    93   145     1.26210596e+01     1.78046207e+01     3.04256802e+01       58.518     2.278165e-02   0.589   0.404   0.005   0.001   0.001   0.001   0.422        3.827952         4.431159         2.731189
   Te    52    94   146     1.51294031e+01     2.21118558e+01     3.72412589e+01       59.375     1.861235e-02   0.660   0.336   0.002   0.001   0.000   0.001   0.347        3.957804         4.564302         1.035694
   Te    52    95   147     1.79107627e+01     2.71648687e+01     4.50756314e+01       60.265     1.537743e-02   0.600   0.392   0.006   0.001   0.001   0.001   0.413        4.087578         4.698288         2.891634
   Te    52    96   148     2.10825116e+01     3.31573650e+01     5.42398765e+01       61.131     1.277929e-02   0.617   0.378   0.003   0.001   0.000   0.001   0.392        4.218143         4.834128         1.232029
   Te    52    97   149     2.46335894e+01     4.02584076e+01     6.48919970e+01       62.039     1.068155e-02   0.609   0.377   0.012   0.001   0.001   0.001   0.411        4.351537         4.973317         3.052446
   Te    52    98   150     2.90810020e+01     4.90863179e+01     7.81673199e+01       62.796     8.867480e-03   0.622   0.370   0.004   0.001   0.000   0.001   0.390        4.491406         5.120523         1.447771
   Te    52    99   151     3.35437936e+01     5.88111216e+01     9.23549152e+01       63.679     7.505255e-03   0.612   0.164   0.219   0.003   0.001   0.001   0.621        4.620662         5.257635         3.201003
   Te    52   100   152     3.75140591e+01     6.88786707e+01     1.06392730e+02       64.740     6.514986e-03   0.628   0.361   0.006   0.004   0.001   0.001   0.391        4.736581         5.380967         1.630552
   Te    52   101   153     4.16139004e+01     8.02202658e+01     1.21834166e+02       65.844     5.689268e-03   0.619   0.082   0.291   0.004   0.002   0.001   0.691        4.852696         5.505061         3.349043
   Te    52   102   154     4.66701846e+01     9.37423279e+01     1.40412513e+02       66.762     4.936506e-03   0.630   0.334   0.028   0.006   0.001   0.002   0.419        4.972242         5.633191         1.789867
   Te    52   103   155     5.05107232e+01     1.06676043e+02     1.57186767e+02       67.866     4.409704e-03   0.586   0.075   0.324   0.008   0.005   0.002   0.776        5.072364         5.741947         3.487289
   Te    52   104   156     5.68852034e+01     1.24387072e+02     1.81272276e+02       68.619     3.823790e-03   0.635   0.098   0.254   0.008   0.002   0.002   0.651        5.195237         5.873619         1.935245
   Te    52   105   157     6.17281284e+01     1.40895103e+02     2.02623231e+02       69.536     3.420867e-03   0.535   0.118   0.142   0.195   0.007   0.004   1.033        5.293233         5.980196         3.641771
   Te    52   106   158     6.72405843e+01     1.59655792e+02     2.26896376e+02       70.365     3.054906e-03   0.622   0.117   0.234   0.019   0.004   0.004   0.680        5.393413         6.088379         2.105608
   Te    52   107   159     7.24562524e+01     1.78892810e+02     2.51349063e+02       71.173     2.757707e-03   0.471   0.172   0.111   0.228   0.010   0.008   1.157        5.486249         6.189191         3.778160
   Te    52   108   160     7.82312195e+01     2.00606502e+02     2.78837722e+02       71.944     2.485844e-03   0.536   0.200   0.031   0.222   0.004   0.008   0.983        5.585701         6.296873         2.262825
   Te    52   109   161     8.49962663e+01     2.24602390e+02     3.09598656e+02       72.546     2.238857e-03   0.124   0.402   0.218   0.029   0.215   0.013   1.847        5.684771         6.403600         3.938929
   Te    52   110   162     9.26099085e+01     2.51060756e+02     3.43670665e+02       73.053     2.016894e-03   0.426   0.259   0.074   0.199   0.029   0.013   1.187        5.785923         6.512116         2.428761
   Te    52   111   163     1.01237207e+02     2.79455413e+02     3.80692620e+02       73.407     1.820753e-03   0.033   0.261   0.382   0.075   0.058   0.192   2.439        5.885278         6.618695         4.153027
   Te    52   112   164     1.10163082e+02     3.09491763e+02     4.19654845e+02       73.749     1.651708e-03   0.296   0.373   0.066   0.051   0.153   0.060   1.572        5.985274         6.725862         2.611764
   Te    52   113   165     1.20158337e+02     3.41488194e+02     4.61646531e+02       73.972     1.501467e-03   0.016   0.129   0.490   0.042   0.105   0.218   2.745        6.084415         6.831676         4.429308
   Te    52   114   166     1.30554219e+02     3.74115275e+02     5.04669494e+02       74.131     1.373468e-03   0.214   0.421   0.042   0.106   0.010   0.208   1.901        6.178566         6.932071         2.789963
   Te    52   115   167     1.41329708e+02     4.07374244e+02     5.48703952e+02       74.243     1.263244e-03   0.010   0.012   0.389   0.210   0.128   0.251   3.190        6.269123         7.028602         4.686175
   Te    52   116   168     1.52968441e+02     4.43189821e+02     5.96158262e+02       74.341     1.162690e-03   0.049   0.317   0.180   0.185   0.045   0.224   2.531        6.363006         7.128564         3.129230
   Te    52   117   169     1.66107600e+02     4.82179438e+02     6.48287037e+02       74.377     1.069198e-03   0.007   0.001   0.044   0.167   0.410   0.371   4.085        6.460449         7.232255         4.961496
   Te    52   118   170     1.80239371e+02     5.24353909e+02     7.04593280e+02       74.419     9.837550e-04   0.011   0.066   0.123   0.240   0.196   0.364   3.635        6.561011         7.339105         3.484484
   Te    52   119   171     1.95990440e+02     5.70368181e+02     7.66358621e+02       74.426     9.044684e-04   0.006   0.000   0.003   0.002   0.184   0.805   4.773        6.664857         7.449295         5.259548
   Te    52   120   172     2.13739905e+02     6.22964817e+02     8.36704722e+02       74.455     8.284251e-04   0.011   0.056   0.003   0.135   0.054   0.742   4.392        6.776493         7.567455         3.840153
   Te    52   121   173     2.28675084e+02     6.67728947e+02     8.96404031e+02       74.490     7.732531e-04   0.006   0.000   0.003   0.000   0.053   0.938   4.907        6.867927         7.664841         5.568932
